geo,add_formal_time,nrg_cons,I_TAX,X_TAX,X_VAT,energy,taxes,vat,total
FR,2020-01-31,MWH20-499,0.1702,0.1126,0.1422,0.1126,0.029599999999999987,0.027999999999999997,0.1702
FR,2020-01-31,MWH2000-19999,0.1016,0.0706,0.0851,0.0706,0.014499999999999999,0.0165,0.1016
FR,2020-01-31,MWH20000-69999,0.0848,0.0627,0.0713,0.0627,0.008599999999999997,0.013499999999999998,0.0848
FR,2020-01-31,MWH500-1999,0.1265,0.0847,0.1057,0.0847,0.021000000000000005,0.0208,0.1265
FR,2020-01-31,MWH70000-149999,0.0699,0.0537,0.0588,0.0537,0.0051,0.011100000000000006,0.0699
FR,2020-01-31,MWH_GE150000,0.0624,0.0524,0.0535,0.0524,0.0010999999999999968,0.008899999999999998,0.0624
FR,2020-01-31,MWH_LT20,0.1978,0.1314,0.169,0.1314,0.03760000000000002,0.028799999999999992,0.1978
FR,2020-07-31,MWH20-499,0.1515,0.0973,0.1269,0.0973,0.029600000000000015,0.024599999999999983,0.1515
FR,2020-07-31,MWH2000-19999,0.0964,0.0667,0.0807,0.0667,0.013999999999999999,0.015700000000000006,0.0964
FR,2020-07-31,MWH20000-69999,0.0809,0.0596,0.0682,0.0596,0.008599999999999997,0.012700000000000003,0.0809
FR,2020-07-31,MWH500-1999,0.1142,0.0754,0.0954,0.0754,0.020000000000000004,0.018799999999999997,0.1142
FR,2020-07-31,MWH70000-149999,0.0702,0.0545,0.0596,0.0545,0.0051,0.010599999999999998,0.0702
FR,2020-07-31,MWH_GE150000,0.0595,0.0504,0.0514,0.0504,0.0010000000000000009,0.008099999999999996,0.0595
FR,2020-07-31,MWH_LT20,0.2114,0.1416,0.1815,0.1416,0.03989999999999999,0.02990000000000001,0.2114
FR,2021-01-31,MWH20-499,0.1725,0.1154,0.145,0.1154,0.029599999999999987,0.027499999999999997,0.1725
FR,2021-01-31,MWH2000-19999,0.1035,0.0729,0.087,0.0729,0.014099999999999988,0.0165,0.1035
FR,2021-01-31,MWH20000-69999,0.0891,0.067,0.0752,0.067,0.008199999999999999,0.013899999999999996,0.0891
FR,2021-01-31,MWH500-1999,0.1255,0.085,0.1057,0.085,0.020699999999999996,0.019799999999999998,0.1255
FR,2021-01-31,MWH70000-149999,0.078,0.0605,0.0658,0.0605,0.005299999999999999,0.012200000000000003,0.078
FR,2021-01-31,MWH_GE150000,0.0655,0.0543,0.0554,0.0543,0.0010999999999999968,0.010100000000000005,0.0655
FR,2021-01-31,MWH_LT20,0.2056,0.1372,0.1764,0.1372,0.03920000000000001,0.029200000000000004,0.2056
FR,2021-07-31,MWH20-499,0.1542,0.1006,0.1301,0.1006,0.0295,0.02410000000000001,0.1542
FR,2021-07-31,MWH2000-19999,0.1047,0.0745,0.0882,0.0745,0.013700000000000004,0.0165,0.1047
FR,2021-07-31,MWH20000-69999,0.1012,0.0778,0.0859,0.0778,0.00810000000000001,0.015299999999999994,0.1012
FR,2021-07-31,MWH500-1999,0.1207,0.081,0.1018,0.081,0.0208,0.0189,0.1207
FR,2021-07-31,MWH70000-149999,0.1041,0.0855,0.0883,0.0855,0.002799999999999997,0.015799999999999995,0.1041
FR,2021-07-31,MWH_GE150000,0.0892,0.0745,0.0767,0.0745,0.0022000000000000075,0.012499999999999997,0.0892
FR,2021-07-31,MWH_LT20,0.213,0.1439,0.1838,0.1439,0.03989999999999999,0.029200000000000004,0.213
FR,2021-07-31,TOT_KWH,0.1259,0.089,0.1068,0.089,0.01780000000000001,0.019100000000000006,0.1259
FR,2022-01-31,MWH20-499,0.1899,0.1427,0.1564,0.1427,0.013700000000000018,0.0335,0.1899
FR,2022-01-31,MWH2000-19999,0.1488,0.1202,0.1253,0.1202,0.005099999999999993,0.023499999999999993,0.1488
FR,2022-01-31,MWH20000-69999,0.1278,0.1051,0.1077,0.1051,0.002600000000000005,0.020099999999999993,0.1278
FR,2022-01-31,MWH500-1999,0.1514,0.1203,0.1273,0.1203,0.006999999999999992,0.02410000000000001,0.1514
FR,2022-01-31,MWH70000-149999,0.1428,0.1211,0.1231,0.1211,0.0020000000000000018,0.01970000000000001,0.1428
FR,2022-01-31,MWH_GE150000,0.1061,0.09,0.091,0.09,0.0010000000000000009,0.015100000000000002,0.1061
FR,2022-01-31,MWH_LT20,0.2319,0.1774,0.1989,0.1774,0.02149999999999999,0.033,0.2319
FR,2022-01-31,TOT_KWH,0.157,0.1241,0.132,0.1241,0.007900000000000004,0.024999999999999994,0.157
FR,2022-07-31,MWH20-499,0.1731,0.1397,0.1471,0.1397,0.007400000000000018,0.025999999999999995,0.1731
FR,2022-07-31,MWH2000-19999,0.1346,0.1123,0.1142,0.1123,0.001899999999999999,0.0204,0.1346
FR,2022-07-31,MWH20000-69999,0.1352,0.1143,0.1156,0.1143,0.0012999999999999956,0.019599999999999992,0.1352
FR,2022-07-31,MWH500-1999,0.1486,0.1237,0.1267,0.1237,0.0030000000000000027,0.021900000000000003,0.1486
FR,2022-07-31,MWH70000-149999,0.1568,0.1341,0.1348,0.1341,0.0007000000000000062,0.021999999999999992,0.1568
FR,2022-07-31,MWH_GE150000,0.1015,0.0883,0.0888,0.0883,0.0005000000000000004,0.012700000000000003,0.1015
FR,2022-07-31,MWH_LT20,0.2263,0.181,0.1971,0.181,0.016100000000000003,0.029200000000000004,0.2263
FR,2022-07-31,TOT_KWH,0.1495,0.1237,0.1281,0.1237,0.004399999999999987,0.021400000000000002,0.1495
FR,2023-01-31,MWH20-499,0.3311,0.2753,0.2791,0.2753,0.0038000000000000256,0.05199999999999999,0.3311
FR,2023-01-31,MWH2000-19999,0.2662,0.2217,0.2235,0.2217,0.001799999999999996,0.04269999999999999,0.2662
FR,2023-01-31,MWH20000-69999,0.1958,0.1662,0.1676,0.1662,0.0014000000000000123,0.028200000000000003,0.1958
FR,2023-01-31,MWH500-1999,0.301,0.2506,0.2529,0.2506,0.0023000000000000242,0.048099999999999976,0.301
FR,2023-01-31,MWH70000-149999,0.1442,0.121,0.1219,0.121,0.000899999999999998,0.0223,0.1442
FR,2023-01-31,MWH_GE150000,0.0929,0.0801,0.0806,0.0801,0.0005000000000000004,0.012299999999999991,0.0929
FR,2023-01-31,MWH_LT20,0.3132,0.2597,0.2695,0.2597,0.009800000000000031,0.04369999999999996,0.3132
FR,2023-01-31,TOT_KWH,0.248,0.2071,0.2099,0.2071,0.002799999999999997,0.038099999999999995,0.248
FR,2023-07-31,MWH20-499,0.2845,0.2367,0.2403,0.2367,0.00360000000000002,0.04419999999999996,0.2845
FR,2023-07-31,MWH2000-19999,0.2426,0.2013,0.2032,0.2013,0.001899999999999985,0.03940000000000002,0.2426
FR,2023-07-31,MWH20000-69999,0.169,0.1413,0.1426,0.1413,0.0012999999999999956,0.026400000000000007,0.169
FR,2023-07-31,MWH500-1999,0.2535,0.2107,0.2133,0.2107,0.002599999999999991,0.040200000000000014,0.2535
FR,2023-07-31,MWH70000-149999,0.1494,0.1255,0.1265,0.1255,0.0010000000000000009,0.022900000000000004,0.1494
FR,2023-07-31,MWH_GE150000,0.1091,0.0925,0.093,0.0925,0.0005000000000000004,0.016100000000000003,0.1091
FR,2023-07-31,MWH_LT20,0.3523,0.2933,0.3032,0.2933,0.00990000000000002,0.04909999999999998,0.3523
FR,2023-07-31,TOT_KWH,0.2326,0.1939,0.1967,0.1939,0.0028000000000000247,0.03589999999999999,0.2326
FR,2024-01-31,MWH20-499,0.2815,0.2189,0.238,0.2189,0.019099999999999978,0.04349999999999998,0.2815
FR,2024-01-31,MWH2000-19999,0.1651,0.1306,0.1409,0.1306,0.010300000000000004,0.0242,0.1651
FR,2024-01-31,MWH20000-69999,0.131,0.1083,0.1136,0.1083,0.005300000000000013,0.0174,0.131
FR,2024-01-31,MWH500-1999,0.2137,0.1639,0.1802,0.1639,0.01630000000000001,0.0335,0.2137
FR,2024-01-31,MWH70000-149999,0.0845,0.0721,0.0733,0.0721,0.0012000000000000066,0.011200000000000002,0.0845
FR,2024-01-31,MWH_GE150000,0.0962,0.0817,0.0829,0.0817,0.0012000000000000066,0.013299999999999992,0.0962
FR,2024-01-31,MWH_LT20,0.3015,0.2371,0.2588,0.2371,0.02169999999999997,0.042700000000000016,0.3015
FR,2024-01-31,TOT_KWH,0.1988,0.157,0.1692,0.157,0.012199999999999989,0.029600000000000015,0.1988
FR,2024-07-31,MWH20-499,0.2533,0.1912,0.2142,0.1912,0.022999999999999993,0.039100000000000024,0.2533
FR,2024-07-31,MWH2000-19999,0.1704,0.1327,0.1446,0.1327,0.011899999999999994,0.02579999999999999,0.1704
FR,2024-07-31,MWH20000-69999,0.1224,0.1004,0.1066,0.1004,0.006199999999999997,0.015799999999999995,0.1224
FR,2024-07-31,MWH500-1999,0.2122,0.1591,0.1785,0.1591,0.0194,0.03370000000000001,0.2122
FR,2024-07-31,MWH70000-149999,0.0944,0.0788,0.0818,0.0788,0.0030000000000000027,0.0126,0.0944
FR,2024-07-31,MWH_GE150000,0.0852,0.0735,0.0746,0.0735,0.0011000000000000038,0.010599999999999998,0.0852
FR,2024-07-31,MWH_LT20,0.324,0.2505,0.2795,0.2505,0.029000000000000026,0.044499999999999984,0.324
FR,2024-07-31,TOT_KWH,0.1896,0.1469,0.1616,0.1469,0.01469999999999999,0.027999999999999997,0.1896
HR,2008-01-31,MWH20-499,0.0963,0.0784,0.0798,0.0784,0.0013999999999999985,0.0165,0.0963
HR,2008-01-31,MWH2000-19999,0.0756,0.0605,0.0619,0.0605,0.0013999999999999985,0.013700000000000004,0.0756
HR,2008-01-31,MWH20000-69999,0.0646,0.0523,0.0536,0.0523,0.0013000000000000025,0.011000000000000003,0.0646
HR,2008-01-31,MWH500-1999,0.0922,0.0743,0.0756,0.0743,0.0012999999999999956,0.016600000000000004,0.0922
HR,2008-01-31,MWH70000-149999,0.0509,0.0399,0.0413,0.0399,0.0014000000000000054,0.009599999999999997,0.0509
HR,2008-01-31,MWH_GE150000,0.0564,0.0454,0.0468,0.0454,0.0013999999999999985,0.009599999999999997,0.0564
HR,2008-01-31,MWH_LT20,0.1155,0.0935,0.0949,0.0935,0.0013999999999999985,0.020600000000000007,0.1155
HR,2008-07-31,MWH20-499,0.1212,0.0989,0.1003,0.0989,0.0013999999999999985,0.020900000000000002,0.1212
HR,2008-07-31,MWH2000-19999,0.0975,0.0794,0.0808,0.0794,0.0013999999999999985,0.016700000000000007,0.0975
HR,2008-07-31,MWH20000-69999,0.071,0.0585,0.0599,0.0585,0.0013999999999999985,0.011099999999999992,0.071
HR,2008-07-31,MWH500-1999,0.1142,0.0933,0.0947,0.0933,0.0014000000000000123,0.01949999999999999,0.1142
HR,2008-07-31,MWH70000-149999,0.0641,0.0529,0.0543,0.0529,0.0013999999999999985,0.009800000000000003,0.0641
HR,2008-07-31,MWH_GE150000,0.0696,0.0571,0.0585,0.0571,0.0014000000000000054,0.011099999999999992,0.0696
HR,2008-07-31,MWH_LT20,0.1365,0.1114,0.1128,0.1114,0.0013999999999999985,0.023700000000000013,0.1365
HR,2009-01-31,MWH20-499,0.1206,0.0975,0.0989,0.0975,0.0013999999999999985,0.021699999999999997,0.1206
HR,2009-01-31,MWH2000-19999,0.0894,0.0718,0.0731,0.0718,0.0012999999999999956,0.016299999999999995,0.0894
HR,2009-01-31,MWH20000-69999,0.0759,0.061,0.0623,0.061,0.0013000000000000025,0.013599999999999994,0.0759
HR,2009-01-31,MWH500-1999,0.1057,0.0853,0.0867,0.0853,0.0013999999999999985,0.019000000000000003,0.1057
HR,2009-01-31,MWH70000-149999,0.0664,0.0528,0.0542,0.0528,0.0013999999999999985,0.012200000000000003,0.0664
HR,2009-01-31,MWH_LT20,0.1341,0.1084,0.1097,0.1084,0.0013000000000000095,0.02439999999999999,0.1341
HR,2009-07-31,MWH20-499,0.126,0.1014,0.1027,0.1014,0.0012999999999999956,0.0233,0.126
HR,2009-07-31,MWH2000-19999,0.0959,0.0767,0.0781,0.0767,0.0013999999999999985,0.017799999999999996,0.0959
HR,2009-07-31,MWH20000-69999,0.0753,0.0603,0.0616,0.0603,0.0013000000000000025,0.013700000000000004,0.0753
HR,2009-07-31,MWH500-1999,0.111,0.089,0.0904,0.089,0.0013999999999999985,0.020600000000000007,0.111
HR,2009-07-31,MWH70000-149999,0.0685,0.0548,0.0562,0.0548,0.0013999999999999985,0.012300000000000005,0.0685
HR,2009-07-31,MWH_LT20,0.1411,0.1137,0.1151,0.1137,0.0013999999999999985,0.02600000000000001,0.1411
HR,2010-01-31,MWH20-499,0.1296,0.1058,0.1065,0.1058,0.0006999999999999923,0.023099999999999996,0.1296
HR,2010-01-31,MWH2000-19999,0.0983,0.0793,0.08,0.0793,0.0007000000000000062,0.018299999999999997,0.0983
HR,2010-01-31,MWH20000-69999,0.0806,0.0661,0.0667,0.0661,0.0005999999999999894,0.01390000000000001,0.0806
HR,2010-01-31,MWH500-1999,0.1155,0.0932,0.0939,0.0932,0.0006999999999999923,0.021600000000000008,0.1155
HR,2010-01-31,MWH70000-149999,0.075,0.0614,0.0621,0.0614,0.0006999999999999992,0.012899999999999995,0.075
HR,2010-01-31,MWH_LT20,0.1424,0.1164,0.1171,0.1164,0.0006999999999999923,0.025300000000000003,0.1424
HR,2010-07-31,MWH20-499,0.1278,0.1031,0.1038,0.1031,0.0007000000000000062,0.023999999999999994,0.1278
HR,2010-07-31,MWH2000-19999,0.0955,0.077,0.0777,0.077,0.0007000000000000062,0.017799999999999996,0.0955
HR,2010-07-31,MWH20000-69999,0.0829,0.0669,0.0676,0.0669,0.0006999999999999923,0.015300000000000008,0.0829
HR,2010-07-31,MWH500-1999,0.1112,0.0897,0.0904,0.0897,0.0006999999999999923,0.0208,0.1112
HR,2010-07-31,MWH70000-149999,0.0657,0.0529,0.0536,0.0529,0.0006999999999999992,0.012099999999999993,0.0657
HR,2010-07-31,MWH_GE150000,0.0718,0.0577,0.0584,0.0577,0.0006999999999999992,0.013400000000000002,0.0718
HR,2010-07-31,MWH_LT20,0.1428,0.1154,0.1161,0.1154,0.0006999999999999923,0.026700000000000015,0.1428
HR,2011-01-31,MWH20-499,0.1283,0.1037,0.1044,0.1037,0.0007000000000000062,0.02389999999999999,0.1283
HR,2011-01-31,MWH2000-19999,0.0953,0.0768,0.0775,0.0768,0.0007000000000000062,0.017799999999999996,0.0953
HR,2011-01-31,MWH20000-69999,0.075,0.0603,0.061,0.0603,0.0006999999999999992,0.013999999999999999,0.075
HR,2011-01-31,MWH500-1999,0.1115,0.09,0.0907,0.09,0.0007000000000000062,0.0208,0.1115
HR,2011-01-31,MWH70000-149999,0.0707,0.0568,0.0575,0.0568,0.0006999999999999992,0.013199999999999996,0.0707
HR,2011-01-31,MWH_LT20,0.1417,0.1145,0.1152,0.1145,0.0006999999999999923,0.026499999999999996,0.1417
HR,2011-07-31,MWH20-499,0.1253,0.1015,0.1021,0.1015,0.0005999999999999894,0.0232,0.1253
HR,2011-07-31,MWH2000-19999,0.093,0.0755,0.0762,0.0755,0.0007000000000000062,0.016799999999999995,0.093
HR,2011-07-31,MWH20000-69999,0.0722,0.0586,0.0592,0.0586,0.0006000000000000033,0.012999999999999998,0.0722
HR,2011-07-31,MWH500-1999,0.1094,0.0886,0.0893,0.0886,0.0007000000000000062,0.020099999999999993,0.1094
HR,2011-07-31,MWH70000-149999,0.0656,0.0531,0.0537,0.0531,0.0005999999999999964,0.011900000000000008,0.0656
HR,2011-07-31,MWH_LT20,0.1388,0.1123,0.113,0.1123,0.0007000000000000062,0.025800000000000003,0.1388
HR,2012-01-31,MWH20-499,0.1304,0.104,0.1047,0.104,0.0007000000000000062,0.025699999999999987,0.1304
HR,2012-01-31,MWH2000-19999,0.0943,0.075,0.0756,0.075,0.0006000000000000033,0.018699999999999994,0.0943
HR,2012-01-31,MWH20000-69999,0.0739,0.0585,0.0592,0.0585,0.0006999999999999992,0.01469999999999999,0.0739
HR,2012-01-31,MWH500-1999,0.112,0.0892,0.0899,0.0892,0.0006999999999999923,0.02210000000000001,0.112
HR,2012-01-31,MWH70000-149999,0.0796,0.0631,0.0638,0.0631,0.0006999999999999923,0.01580000000000001,0.0796
HR,2012-01-31,MWH_LT20,0.1458,0.1164,0.1171,0.1164,0.0006999999999999923,0.028700000000000017,0.1458
HR,2012-07-31,MWH20-499,0.14,0.1113,0.112,0.1113,0.0007000000000000062,0.02800000000000001,0.14
HR,2012-07-31,MWH2000-19999,0.1004,0.0797,0.0803,0.0797,0.0006000000000000033,0.020100000000000007,0.1004
HR,2012-07-31,MWH20000-69999,0.0751,0.0594,0.0601,0.0594,0.0006999999999999992,0.015,0.0751
HR,2012-07-31,MWH500-1999,0.1175,0.0933,0.094,0.0933,0.0007000000000000062,0.023499999999999993,0.1175
HR,2012-07-31,MWH70000-149999,0.0753,0.0596,0.0603,0.0596,0.0006999999999999992,0.015000000000000006,0.0753
HR,2012-07-31,MWH_LT20,0.1629,0.1296,0.1303,0.1296,0.0007000000000000062,0.03259999999999999,0.1629
HR,2013-01-31,MWH20-499,0.1406,0.1118,0.1125,0.1118,0.0007000000000000062,0.0281,0.1406
HR,2013-01-31,MWH2000-19999,0.1014,0.0805,0.0811,0.0805,0.0006000000000000033,0.0203,0.1014
HR,2013-01-31,MWH20000-69999,0.0791,0.0626,0.0633,0.0626,0.0006999999999999923,0.01580000000000001,0.0791
HR,2013-01-31,MWH500-1999,0.1186,0.0942,0.0949,0.0942,0.0006999999999999923,0.0237,0.1186
HR,2013-01-31,MWH70000-149999,0.0778,0.0615,0.0622,0.0615,0.0006999999999999992,0.015599999999999996,0.0778
HR,2013-01-31,MWH_LT20,0.1582,0.1259,0.1265,0.1259,0.0005999999999999894,0.031700000000000006,0.1582
HR,2013-07-31,MWH20-499,0.1383,0.1082,0.1107,0.1082,0.0025000000000000022,0.0276,0.1383
HR,2013-07-31,MWH2000-19999,0.0998,0.0769,0.0799,0.0769,0.0030000000000000027,0.0199,0.0998
HR,2013-07-31,MWH20000-69999,0.0802,0.0611,0.0641,0.0611,0.0030000000000000027,0.01609999999999999,0.0802
HR,2013-07-31,MWH500-1999,0.118,0.0913,0.0944,0.0913,0.0030999999999999917,0.023599999999999996,0.118
HR,2013-07-31,MWH70000-149999,0.0866,0.0666,0.0693,0.0666,0.002699999999999994,0.017299999999999996,0.0866
HR,2013-07-31,MWH_LT20,0.1591,0.125,0.1273,0.125,0.0022999999999999965,0.031799999999999995,0.1591
HR,2014-01-31,MWH20-499,0.1389,0.1061,0.1111,0.1061,0.0050000000000000044,0.02779999999999999,0.1389
HR,2014-01-31,MWH2000-19999,0.1019,0.0768,0.0815,0.0768,0.00470000000000001,0.0204,0.1019
HR,2014-01-31,MWH20000-69999,0.0806,0.0614,0.0645,0.0614,0.0030999999999999986,0.016100000000000003,0.0806
HR,2014-01-31,MWH500-1999,0.1195,0.0903,0.0956,0.0903,0.005299999999999999,0.02389999999999999,0.1195
HR,2014-01-31,MWH70000-149999,0.0718,0.055,0.0575,0.055,0.0025000000000000022,0.0143,0.0718
HR,2014-01-31,MWH_LT20,0.1622,0.1248,0.1298,0.1248,0.0050000000000000044,0.03240000000000001,0.1622
HR,2014-07-31,MWH20-499,0.1364,0.104,0.1091,0.104,0.005100000000000007,0.02729999999999999,0.1364
HR,2014-07-31,MWH2000-19999,0.0977,0.0737,0.0782,0.0737,0.004500000000000004,0.01949999999999999,0.0977
HR,2014-07-31,MWH20000-69999,0.0815,0.0621,0.0652,0.0621,0.0030999999999999917,0.01630000000000001,0.0815
HR,2014-07-31,MWH500-1999,0.1148,0.0867,0.0918,0.0867,0.005100000000000007,0.022999999999999993,0.1148
HR,2014-07-31,MWH70000-149999,0.069,0.0523,0.0552,0.0523,0.0029,0.013800000000000007,0.069
HR,2014-07-31,MWH_LT20,0.1586,0.1216,0.1269,0.1216,0.005300000000000013,0.03169999999999998,0.1586
HR,2015-01-31,MWH20-499,0.1346,0.1025,0.1077,0.1025,0.00520000000000001,0.026899999999999993,0.1346
HR,2015-01-31,MWH2000-19999,0.0988,0.0745,0.0791,0.0745,0.004600000000000007,0.019699999999999995,0.0988
HR,2015-01-31,MWH20000-69999,0.0789,0.0604,0.0631,0.0604,0.002700000000000001,0.015799999999999995,0.0789
HR,2015-01-31,MWH500-1999,0.115,0.0869,0.092,0.0869,0.005099999999999993,0.023000000000000007,0.115
HR,2015-01-31,MWH70000-149999,0.0731,0.0552,0.0591,0.0552,0.0039000000000000007,0.013999999999999999,0.0731
HR,2015-01-31,MWH_LT20,0.1532,0.1172,0.1226,0.1172,0.005400000000000002,0.030600000000000002,0.1532
HR,2015-07-31,MWH20-499,0.1349,0.1027,0.1079,0.1027,0.005199999999999996,0.026999999999999996,0.1349
HR,2015-07-31,MWH2000-19999,0.1006,0.0758,0.0805,0.0758,0.004699999999999996,0.020099999999999993,0.1006
HR,2015-07-31,MWH20000-69999,0.0827,0.0631,0.0661,0.0631,0.0030000000000000027,0.01659999999999999,0.0827
HR,2015-07-31,MWH500-1999,0.1159,0.0875,0.0928,0.0875,0.005299999999999999,0.02310000000000001,0.1159
HR,2015-07-31,MWH70000-149999,0.0666,0.0515,0.0533,0.0515,0.001800000000000003,0.013300000000000006,0.0666
HR,2015-07-31,MWH_LT20,0.1545,0.1173,0.1236,0.1173,0.0063,0.030899999999999997,0.1545
HR,2016-01-31,MWH20-499,0.1322,0.1005,0.1058,0.1005,0.005299999999999999,0.026400000000000007,0.1322
HR,2016-01-31,MWH2000-19999,0.0973,0.0732,0.0778,0.0732,0.004599999999999993,0.019500000000000003,0.0973
HR,2016-01-31,MWH20000-69999,0.0796,0.0614,0.0637,0.0614,0.0023000000000000034,0.015899999999999997,0.0796
HR,2016-01-31,MWH500-1999,0.1129,0.0851,0.0903,0.0851,0.00520000000000001,0.022599999999999995,0.1129
HR,2016-01-31,MWH70000-149999,0.068,0.0532,0.0544,0.0532,0.0011999999999999997,0.013600000000000008,0.068
HR,2016-01-31,MWH_LT20,0.1553,0.1189,0.1243,0.1189,0.005399999999999988,0.031,0.1553
HR,2016-07-31,MWH20-499,0.1311,0.0995,0.1048,0.0995,0.005299999999999999,0.02629999999999999,0.1311
HR,2016-07-31,MWH2000-19999,0.0957,0.072,0.0768,0.072,0.004799999999999999,0.0189,0.0957
HR,2016-07-31,MWH20000-69999,0.08,0.0614,0.0643,0.0614,0.002899999999999993,0.015700000000000006,0.08
HR,2016-07-31,MWH500-1999,0.1096,0.0825,0.0877,0.0825,0.005199999999999996,0.021900000000000003,0.1096
HR,2016-07-31,MWH70000-149999,0.0916,0.0713,0.0733,0.0713,0.0020000000000000018,0.018299999999999997,0.0916
HR,2016-07-31,MWH_LT20,0.155,0.1186,0.124,0.1186,0.005400000000000002,0.031,0.155
HR,2017-01-31,MWH20-499,0.1173,0.0985,0.1039,0.0985,0.005400000000000002,0.013399999999999995,0.1173
HR,2017-01-31,MWH2000-19999,0.086,0.0712,0.0761,0.0712,0.004900000000000002,0.009899999999999992,0.086
HR,2017-01-31,MWH20000-69999,0.0718,0.0605,0.0636,0.0605,0.0031000000000000055,0.008199999999999999,0.0718
HR,2017-01-31,MWH500-1999,0.0987,0.0821,0.0874,0.0821,0.005299999999999999,0.01129999999999999,0.0987
HR,2017-01-31,MWH70000-149999,0.057,0.0472,0.0504,0.0472,0.0032000000000000015,0.006600000000000002,0.057
HR,2017-01-31,MWH_LT20,0.1435,0.1176,0.127,0.1176,0.009400000000000006,0.016499999999999987,0.1435
HR,2017-07-31,MWH20-499,0.1222,0.0972,0.1081,0.0972,0.010900000000000007,0.014100000000000001,0.1222
HR,2017-07-31,MWH2000-19999,0.0912,0.0706,0.0807,0.0706,0.010099999999999998,0.01050000000000001,0.0912
HR,2017-07-31,MWH20000-69999,0.0762,0.0608,0.0674,0.0608,0.006600000000000002,0.008800000000000002,0.0762
HR,2017-07-31,MWH500-1999,0.104,0.0812,0.092,0.0812,0.010800000000000004,0.011999999999999997,0.104
HR,2017-07-31,MWH70000-149999,0.0541,0.047,0.0479,0.047,0.000899999999999998,0.006200000000000004,0.0541
HR,2017-07-31,MWH_LT20,0.1333,0.1072,0.118,0.1072,0.01079999999999999,0.015300000000000008,0.1333
HR,2018-01-31,MWH20-499,0.1293,0.0997,0.1145,0.0997,0.014800000000000008,0.014799999999999994,0.1293
HR,2018-01-31,MWH2000-19999,0.0982,0.0733,0.0869,0.0733,0.013600000000000001,0.01129999999999999,0.0982
HR,2018-01-31,MWH20000-69999,0.0808,0.0647,0.0715,0.0647,0.0068000000000000005,0.009300000000000003,0.0808
HR,2018-01-31,MWH500-1999,0.1124,0.0848,0.0994,0.0848,0.014600000000000002,0.012999999999999998,0.1124
HR,2018-01-31,MWH70000-149999,0.0664,0.0576,0.0588,0.0576,0.0011999999999999997,0.007600000000000003,0.0664
HR,2018-01-31,MWH_LT20,0.1484,0.1164,0.1313,0.1164,0.014899999999999997,0.017100000000000004,0.1484
HR,2018-07-31,MWH20-499,0.1294,0.0998,0.1145,0.0998,0.014700000000000005,0.014899999999999983,0.1294
HR,2018-07-31,MWH2000-19999,0.1012,0.0761,0.0896,0.0761,0.013499999999999998,0.0116,0.1012
HR,2018-07-31,MWH20000-69999,0.0823,0.0644,0.0729,0.0644,0.008500000000000008,0.009399999999999992,0.0823
HR,2018-07-31,MWH500-1999,0.1144,0.0867,0.1013,0.0867,0.014600000000000002,0.0131,0.1144
HR,2018-07-31,MWH70000-149999,0.0678,0.0588,0.06,0.0588,0.0011999999999999997,0.007800000000000001,0.0678
HR,2018-07-31,MWH_LT20,0.1504,0.1182,0.1331,0.1182,0.014899999999999997,0.01730000000000001,0.1504
HR,2019-01-31,MWH20-499,0.1387,0.1079,0.1227,0.1079,0.014800000000000008,0.015999999999999986,0.1387
HR,2019-01-31,MWH2000-19999,0.1052,0.0793,0.0931,0.0793,0.013800000000000007,0.0121,0.1052
HR,2019-01-31,MWH20000-69999,0.0941,0.0699,0.0832,0.0699,0.013299999999999992,0.010900000000000007,0.0941
HR,2019-01-31,MWH500-1999,0.1169,0.0887,0.1034,0.0887,0.014700000000000005,0.013499999999999998,0.1169
HR,2019-01-31,MWH70000-149999,0.0731,0.0601,0.0647,0.0601,0.004599999999999993,0.008400000000000005,0.0731
HR,2019-01-31,MWH_LT20,0.1613,0.1279,0.1427,0.1279,0.01479999999999998,0.018600000000000005,0.1613
HR,2019-07-31,MWH20-499,0.143,0.1118,0.1266,0.1118,0.014799999999999994,0.016399999999999998,0.143
HR,2019-07-31,MWH2000-19999,0.1075,0.0812,0.0952,0.0812,0.014000000000000012,0.012299999999999991,0.1075
HR,2019-07-31,MWH20000-69999,0.097,0.0725,0.0859,0.0725,0.013400000000000009,0.011099999999999999,0.097
HR,2019-07-31,MWH500-1999,0.1192,0.0907,0.1055,0.0907,0.014799999999999994,0.013700000000000004,0.1192
HR,2019-07-31,MWH70000-149999,0.0733,0.0604,0.0648,0.0604,0.004399999999999994,0.008500000000000008,0.0733
HR,2019-07-31,MWH_GE150000,0.079,0.0596,0.0699,0.0596,0.010300000000000004,0.009099999999999997,0.079
HR,2019-07-31,MWH_LT20,0.1665,0.1325,0.1473,0.1325,0.01479999999999998,0.019200000000000023,0.1665
HR,2020-01-31,MWH20-499,0.1385,0.108,0.1226,0.108,0.014600000000000002,0.01590000000000001,0.1385
HR,2020-01-31,MWH2000-19999,0.1073,0.0811,0.095,0.0811,0.013899999999999996,0.012300000000000005,0.1073
HR,2020-01-31,MWH20000-69999,0.0978,0.074,0.0866,0.074,0.0126,0.011200000000000002,0.0978
HR,2020-01-31,MWH500-1999,0.1179,0.0898,0.1043,0.0898,0.014499999999999999,0.013600000000000001,0.1179
HR,2020-01-31,MWH70000-149999,0.0755,0.0617,0.0668,0.0617,0.0051,0.0087,0.0755
